"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","category_tags","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","date_range_start","date_range_end","raw_visit_counts","raw_visitor_counts","visits_by_day","visitor_home_cbgs","visitor_work_cbgs","visitor_country_of_origin","distance_from_home","median_dwell","bucketed_dwell_times","related_same_day_brand","related_same_month_brand","popularity_by_hour","popularity_by_day","device_type"
sg:9b5936dce02c4250bf9a9f73c1095c3a,,Vault of Midnight Comic Books and Stuff,,,Book Stores and News Dealers,Book Stores,,451211,42.27981,-83.748227,219 S Main St,Ann Arbor,MI,48104,US,+17349981413,"{ ""Mon"": [[""10:00"", ""22:00""]], ""Tue"": [[""10:00"", ""22:00""]], ""Wed"": [[""10:00"", ""22:00""]], ""Thu"": [[""10:00"", ""22:00""]], ""Fri"": [[""10:00"", ""22:00""]], ""Sat"": [[""10:00"", ""22:00""]], ""Sun"": [[""11:00"", ""20:00""]] }",1583020800,1585699200,64,52,"[3,4,3,4,1,4,9,12,3,1,6,1,2,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]",{},{},"{""US"":52}",38248,21.0,"{""<5"":0,""5-20"":29,""21-60"":21,""61-240"":5,"">240"":9}","{""Sunoco"":33}","{""Meijer"":41,""McDonald's"":30,""Target"":28,""Kroger"":26,""Starbucks"":22,""Speedway"":21,""BP"":18,""Panera Bread"":18,""Marathon"":18,""Costco Wholesale Corp."":18,""CVS"":17,""Wendy's"":15,""Taco Bell"":15,""Walmart"":13,""CITGO"":13,""Walgreens"":11,""The Huntington National Bank"":11,""Qdoba Mexican Grill"":11,""Culver's"":11,""Buffalo Wild Wings"":11}","[0,0,0,0,0,0,0,0,1,4,6,11,20,18,20,19,16,10,7,5,2,0,0,0]","{""Monday"":8,""Tuesday"":4,""Wednesday"":10,""Thursday"":2,""Friday"":6,""Saturday"":18,""Sunday"":16}","{""android"":47,""ios"":5}"
sg:c3f23b1d0c734dd399f1185c6dd6cab7,,Forever Books,,,Book Stores and News Dealers,Book Stores,,451211,42.109183,-86.482393,312 State St Ste B,Saint Joseph,MI,49085,US,+12699821110,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""21:00""]], ""Sun"": [[""11:00"", ""18:00""]] }",1583020800,1585699200,22,17,"[1,1,1,2,1,0,1,2,0,1,3,1,1,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0]",{},{},"{""US"":16}",10715,44.0,"{""<5"":1,""5-20"":3,""21-60"":11,""61-240"":4,"">240"":3}","{""ALDI"":50}","{""Meijer"":64,""Biggby Coffee"":35,""Taco Bell"":31,""Walgreens"":29,""McDonald's"":29,""Dairy Queen"":27,""Subway"":24,""Shell Oil"":24,""Pri Mart"":24,""Big Lots Stores"":22,""T.J. Maxx"":22,""Pizza Hut"":22,""Wendy's"":19,""Moe's Southwest Grill"":17,""Target"":17,""Michaels Stores"":17,""Rite Aid"":16,""BP"":15,""Burger King"":14,""Papa Vino's Italian Kitchen"":12}","[0,0,0,0,0,0,0,1,2,4,4,6,6,6,6,7,5,0,0,4,3,2,0,0]","{""Monday"":3,""Tuesday"":4,""Wednesday"":5,""Thursday"":2,""Friday"":1,""Saturday"":4,""Sunday"":3}","{""android"":9,""ios"":8}"
sg:b1ffca24dc5049c3a71c821ebfb397ee,,R C Randall Memorial Wellness Center,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.733361,-84.519617,2208 E Michigan Ave Ste B,Lansing,MI,48912,US,+15175807344,"{ ""Mon"": [[""12:00"", ""19:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [], ""Sat"": [], ""Sun"": [] }",1583020800,1585699200,87,25,"[2,3,2,1,6,2,0,4,4,3,4,2,4,2,2,4,4,3,6,0,2,2,4,3,4,2,2,3,2,3,2]",{},{},"{""US"":22}",6566,139.0,"{""<5"":4,""5-20"":14,""21-60"":14,""61-240"":24,"">240"":31}","{""Speedway"":33}","{""Speedway"":42,""Wendy's"":40,""Meijer"":39,""Marathon"":34,""Family Dollar Stores"":29,""McDonald's"":28,""Subway"":26,""Taco Bell"":24,""Rite Aid"":23,""Sunoco"":22,""Kroger"":21,""Starbucks"":21,""Burger King"":20,""Quality Dairy"":20,""Arby's"":18,""Biggby Coffee"":16,""Dollar Tree"":15,""Little Caesars"":15,""KFC"":14,""Dunkin'"":13}","[24,22,23,22,22,20,16,5,5,5,7,5,6,8,10,25,24,24,27,28,23,23,22,23]","{""Monday"":18,""Tuesday"":14,""Wednesday"":12,""Thursday"":16,""Friday"":8,""Saturday"":7,""Sunday"":12}","{""android"":20,""ios"":5}"
sg:82b19693c5a944ee92130e8cc8f82c21,,St Clair Shores Civic Center,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,42.471368,-82.914264,20000 Stephens St,Saint Clair Shores,MI,48080,US,,"{ ""Mon"": [[""8:30"", ""21:00""]], ""Tue"": [[""8:30"", ""21:00""]], ""Wed"": [[""8:30"", ""21:00""]], ""Thu"": [[""8:30"", ""21:00""]], ""Fri"": [[""8:30"", ""21:00""]], ""Sat"": [[""8:30"", ""16:00""]], ""Sun"": [] }",1583020800,1585699200,1743,657,"[142,78,80,97,196,252,272,279,38,81,63,51,36,11,6,6,3,3,9,2,1,0,4,1,3,3,1,0,16,2,7]","{""260992234002"":18,""260992200013"":9,""261635507006"":7,""261635507001"":7,""260992406002"":7,""260992200023"":6,""261635517001"":6,""260992512003"":5,""261635506002"":5,""261635507003"":5,""260555510002"":5,""260992241001"":5,""260992541001"":5,""261635506001"":5,""260992516003"":5,""261635503002"":5,""260992509001"":5}",{},"{""US"":650}",20753,95.0,"{""<5"":13,""5-20"":173,""21-60"":394,""61-240"":1089,"">240"":74}",{},"{""Kroger"":31,""Meijer"":29,""McDonald's"":23,""Starbucks"":22,""CVS"":16,""Speedway"":15,""Tim Hortons"":15,""Taco Bell"":13,""Target"":13,""Costco Wholesale Corp."":13,""The Home Depot"":11,""BP"":11,""Buffalo Wild Wings"":10,""Marathon"":9,""Mobil"":9,""Walgreens"":8,""Wendy's"":8,""Subway"":7,""Tropical Smoothie Café"":7,""Rite Aid"":7}","[31,14,21,24,17,16,32,78,142,172,207,243,288,266,240,262,297,379,463,467,441,299,193,42]","{""Monday"":128,""Tuesday"":172,""Wednesday"":166,""Thursday"":259,""Friday"":291,""Saturday"":299,""Sunday"":428}","{""android"":204,""ios"":453}"
sg:6210ee1656294485be0bc31182f22b42,,Collectors Corner,,,Book Stores and News Dealers,Book Stores,,451211,43.634402,-84.227232,4011 Jefferson Ave,Midland,MI,48640,US,+19897507130,"{ ""Mon"": [], ""Tue"": [[""12:00"", ""19:00""]], ""Wed"": [[""12:00"", ""19:00""]], ""Thu"": [[""12:00"", ""19:00""]], ""Fri"": [[""12:00"", ""24:00""]], ""Sat"": [[""12:00"", ""19:00""]], ""Sun"": [[""12:00"", ""16:00""]] }",1583020800,1585699200,465,261,"[13,11,10,11,11,12,22,19,10,12,7,17,27,16,10,23,18,27,22,11,12,14,26,14,18,14,15,15,7,11,10]","{""261112911022"":19,""261112903002"":17,""261112908004"":15,""261112909002"":15,""261112911021"":12,""261112908003"":10,""261112909005"":10,""261112911023"":10,""261112908002"":9,""261112910003"":9,""261112909001"":7,""261112910001"":6,""261112903004"":6,""261112909004"":5,""261112912003"":5,""261112905002"":5,""260172856002"":5,""261112902004"":5}","{""261112904001"":12,""261112906002"":8,""261112909003"":8,""261112911021"":5}","{""US"":259}",3178,10.0,"{""<5"":27,""5-20"":290,""21-60"":42,""61-240"":45,"">240"":61}","{""Meijer"":22,""A&W Restaurants"":11,""Family Dollar Stores"":9,""Taco Bell"":9,""Dollar Tree"":8,""Kroger"":7,""Target"":6}","{""Meijer"":61,""Speedway"":36,""Kroger"":32,""McDonald's"":26,""Target"":24,""Goodwill Industries"":20,""Shell Oil"":19,""Taco Bell"":18,""Walmart"":17,""Culver's"":16,""PetSmart"":16,""Walgreens"":16,""The Home Depot"":16,""Five Below"":15,""Dollar Tree"":14,""Applebee's"":13,""Rite Aid"":13,""Burger King"":12,""Kohl's"":11,""Buffalo Wild Wings"":11}","[2,1,1,2,7,17,24,44,57,72,82,96,97,93,96,100,89,64,52,25,11,9,5,3]","{""Monday"":81,""Tuesday"":64,""Wednesday"":63,""Thursday"":64,""Friday"":65,""Saturday"":66,""Sunday"":62}","{""android"":118,""ios"":143}"
sg:be87151283b8480b805d1ad8131a5fdb,,The Great Bread Company,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.975501,-85.906385,4876 Allen Park Dr Ste 3,Allendale,MI,49401,US,+16168950600,,1583020800,1585699200,128,29,"[0,13,10,9,6,7,4,3,5,8,3,3,8,2,0,3,5,1,5,5,3,1,5,3,2,7,3,0,0,2,2]",{},{},"{""US"":29}",17669,88.5,"{""<5"":3,""5-20"":33,""21-60"":19,""61-240"":38,"">240"":35}","{""Advance Auto Parts"":25,""Red Robin Gourmet Burgers"":20}","{""Meijer"":44,""Family Fare"":38,""Speedway"":33,""McDonald's"":26,""Walgreens"":25,""Mobil"":23,""J&H"":17,""Costco Wholesale Corp."":17,""Sleep Inn"":14,""Snap Fitness"":14,""Tim Hortons"":14,""Burger King"":13,""True Value Hardware"":13,""Culver's"":13,""Taco Bell"":13,""CrossFit"":13,""Starbucks"":10,""Hallmark Cards"":10,""CITGO"":10,""Lowe's"":9}","[3,4,11,15,16,25,35,29,38,44,40,43,47,41,41,24,19,7,6,4,9,7,7,3]","{""Monday"":28,""Tuesday"":28,""Wednesday"":15,""Thursday"":21,""Friday"":23,""Saturday"":9,""Sunday"":4}","{""android"":20,""ios"":9}"
sg:15ffede32a2f43218ad7e7f0d75f675b,,Scholastic Book Fairs,,,Book Stores and News Dealers,Book Stores,,451211,42.813,-85.508044,8280 Broadmoor Ave SE,Caledonia,MI,49316,US,+16168917220,,1583020800,1585699200,43,22,"[1,5,4,2,4,3,0,1,3,3,4,1,1,0,0,0,1,0,3,0,1,0,1,0,2,1,1,1,0,0,0]",{},{},"{""US"":21}",19158,158.0,"{""<5"":0,""5-20"":8,""21-60"":4,""61-240"":17,"">240"":14}","{""Walgreens"":24}","{""Meijer"":58,""Speedway"":57,""McDonald's"":43,""Family Fare"":27,""Subway"":26,""Target"":25,""Costco Wholesale Corp."":24,""Wendy's"":23,""Biggby Coffee"":23,""Starbucks"":20,""Sam's Club"":19,""D&W Fresh Market"":18,""Dollar Tree"":18,""Tim Hortons"":18,""Qdoba Mexican Grill"":18,""Culver's"":17,""Shell Oil"":17,""Walgreens"":17,""Marathon"":17,""BP"":16}","[1,0,0,0,0,1,0,3,11,15,14,15,15,17,22,22,21,17,7,1,1,3,3,2]","{""Monday"":9,""Tuesday"":8,""Wednesday"":8,""Thursday"":9,""Friday"":5,""Saturday"":2,""Sunday"":2}","{""android"":7,""ios"":15}"
sg:365a84e2f40a49bb9d63b1761e8cef49,,Insomnia Cookies,SG_BRAND_71ad970d8cd5e1ab,Insomnia Cookies,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,43.586588,-84.768414,1620 S Mission St,Mt Pleasant,MI,48858,US,+19899127509,"{ ""Mon"": [[""0:00"", ""3:00""], [""10:00"", ""24:00""]], ""Tue"": [[""0:00"", ""3:00""], [""10:00"", ""24:00""]], ""Wed"": [[""0:00"", ""3:00""], [""10:00"", ""24:00""]], ""Thu"": [[""0:00"", ""3:00""], [""10:00"", ""24:00""]], ""Fri"": [[""0:00"", ""3:00""], [""10:00"", ""24:00""]], ""Sat"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]], ""Sun"": [[""0:00"", ""3:00""], [""11:00"", ""24:00""]] }",1583020800,1585699200,8,7,"[0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0]",{},{},"{""US"":7}",1670,18.5,"{""<5"":0,""5-20"":5,""21-60"":2,""61-240"":1,"">240"":0}",{},"{""Meijer"":42,""Walmart"":38,""Target"":36,""Celebration! Cinema"":29,""Sam's Club"":25,""Walgreens"":23,""Starbucks"":21,""McDonald's"":17,""Sharkey's Cuts for Kids"":14,""Shoe Sensation"":14,""Belle Tire"":14,""Art Van Furniture"":14,""Pita Pit"":14,""Biggby Coffee"":14,""Gordon Food Service Store"":14,""Kay Jewelers"":14,""Ruby Tuesday"":14,""Holiday Inn"":14,""Lincoln"":14,""Fairfield Inn & Suites by Marriott"":14}","[1,1,0,0,0,0,0,0,0,1,2,2,1,1,2,1,0,1,1,1,0,0,0,0]","{""Monday"":2,""Tuesday"":2,""Wednesday"":2,""Thursday"":1,""Friday"":0,""Saturday"":1,""Sunday"":0}","{""android"":0,""ios"":0}"
sg:08f7bb4c248e4362a6e08e3175cafead,,Grand Rapids Cheesecake Company,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,43.004881,-85.689016,2255 Alpine Ave NW,Walker,MI,49544,US,+16164479045,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""14:00""]], ""Sun"": [] }",1583020800,1585699200,6,6,"[0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0]",{},{},"{""US"":6}",4652,8.0,"{""<5"":0,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":0}",{},"{""Walgreens"":78,""GameStop"":65,""Starbucks"":59,""Meijer"":49,""Speedway"":48,""Wendy's"":46,""McDonald's"":38,""Family Fare"":33,""Biggby Coffee"":33,""Qdoba Mexican Grill"":33,""Steak 'n Shake"":33,""Jersey Mike's"":33,""Menard's"":32,""Panera Bread"":32,""AutoZone"":32,""Arby's"":31,""Walmart"":31,""BP"":31,""Burger King"":30,""Taco Bell"":29}","[0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,0,0,1,0,0,0,0,0]","{""Monday"":0,""Tuesday"":0,""Wednesday"":0,""Thursday"":0,""Friday"":4,""Saturday"":2,""Sunday"":0}","{""android"":6,""ios"":0}"
sg:46c307cc99924d78ba16a61de564f3c2,,Arcadia Area Historical Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,,712110,44.493492,-86.23493,3340 Lake St,Arcadia,MI,49613,US,+12318894360,,,,,,,,,,,,,,,,,
sg:58e620210fb149758abdad45a9362156,,Townsend Hotel Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.545062,-83.215742,175 W Merrill St,Birmingham,MI,48009,US,+12486446506,"{ ""Mon"": [], ""Tue"": [[""7:00"", ""15:00""]], ""Wed"": [[""7:00"", ""15:00""]], ""Thu"": [[""7:00"", ""15:00""]], ""Fri"": [[""7:00"", ""15:00""]], ""Sat"": [[""7:00"", ""15:00""]], ""Sun"": [] }",1583020800,1585699200,59,53,"[0,2,7,3,3,4,6,4,2,9,0,1,5,0,1,0,0,5,0,0,0,1,0,0,1,1,1,0,2,0,1]",{},{},"{""US"":52}",12843,19.0,"{""<5"":0,""5-20"":30,""21-60"":5,""61-240"":18,"">240"":6}","{""Belle Tire"":33}","{""Target"":33,""Kroger"":31,""Starbucks"":27,""Speedway"":23,""McDonald's"":22,""CVS"":22,""Meijer"":22,""Mobil"":21,""Fit4Mom"":18,""BP"":18,""Taco Bell"":16,""Costco Wholesale Corp."":15,""Shell Oil"":15,""Tim Hortons"":13,""Wendy's"":13,""Subway"":11,""Burger King"":11,""Busch's Fresh Food Market"":11,""Tesla Motors"":11,""Qdoba Mexican Grill"":11}","[1,2,2,2,2,2,2,5,11,11,13,9,9,13,8,8,16,15,13,5,4,3,3,1]","{""Monday"":4,""Tuesday"":17,""Wednesday"":9,""Thursday"":5,""Friday"":10,""Saturday"":8,""Sunday"":6}","{""android"":17,""ios"":36}"
sg:ad9fd32e4d92475ba73a0ac8d6f80af6,,Mac's Bar,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),,512131,42.733202,-84.513534,2700 E Michigan Ave,Lansing,MI,48912,US,+15174846795,,1583020800,1585699200,68,31,"[3,6,2,3,3,8,1,5,6,4,2,2,2,0,6,0,2,1,2,1,2,0,0,0,0,0,0,0,6,1,0]",{},{},"{""US"":31}",18407,42.5,"{""<5"":2,""5-20"":16,""21-60"":22,""61-240"":28,"">240"":0}","{""Starbucks"":48,""T.J. Maxx"":20}","{""Meijer"":57,""Speedway"":50,""McDonald's"":37,""Taco Bell"":34,""Biggby Coffee"":32,""Marathon"":28,""Kroger"":26,""Subway"":23,""Rite Aid"":21,""Walmart"":19,""Burger King"":19,""Wendy's"":18,""Quality Dairy"":16,""United States Postal Service (USPS)"":14,""Shell Oil"":14,""Valu Land"":13,""Hungry Howie's Pizza & Subs"":13,""Target"":13,""Tim Hortons"":13,""Best Buy"":12}","[4,1,0,0,0,0,1,2,2,5,7,7,11,14,9,5,11,9,5,10,9,7,8,4]","{""Monday"":13,""Tuesday"":8,""Wednesday"":6,""Thursday"":7,""Friday"":11,""Saturday"":9,""Sunday"":14}","{""android"":18,""ios"":13}"
sg:d1f54c4f5f0344f4b1212cb887599938,,Hinkley Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,,311811,42.242028,-84.412056,700 S Blackstone St,Jackson,MI,49203,US,+15177821122,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""5:30"", ""13:00""]], ""Thu"": [[""5:30"", ""13:00""]], ""Fri"": [[""5:30"", ""13:00""]], ""Sat"": [[""5:30"", ""13:00""]], ""Sun"": [] }",1583020800,1585699200,189,108,"[6,7,3,7,1,15,19,6,4,3,5,8,9,21,6,6,2,6,14,4,6,3,2,3,7,0,4,4,5,2,1]","{""260750010001"":7}",{},"{""US"":102}",7931,12.0,"{""<5"":5,""5-20"":109,""21-60"":23,""61-240"":32,"">240"":20}","{""Burger King"":19,""Biggby Coffee"":12,""Plato's Closet"":12,""The Huntington National Bank"":7,""Harbor Freight Tools"":7}","{""Meijer"":49,""McDonald's"":36,""Walmart"":29,""BP"":24,""Shell Oil"":24,""Dollar General"":23,""Henry Ford Health System"":23,""Sam's Club"":22,""Wendy's"":22,""Subway"":20,""Taco Bell"":20,""Country Market"":19,""Big Lots Stores"":19,""Family Dollar Stores"":19,""Marathon"":19,""Speedway"":19,""Biggby Coffee"":18,""Burger King"":16,""United States Postal Service (USPS)"":15,""ALDI"":15}","[14,13,13,13,13,17,18,22,28,40,32,39,36,28,27,28,27,25,25,19,17,19,17,17]","{""Monday"":21,""Tuesday"":12,""Wednesday"":25,""Thursday"":23,""Friday"":32,""Saturday"":52,""Sunday"":24}","{""android"":69,""ios"":39}"
